Image Name,PSNR,SSIM
PCSlice5847.dat,22.76330046855727,0.947479110365507
PCSlice5848.dat,20.074291490379036,0.9099659135591353
PCSlice5849.dat,20.211593785199092,0.9114563307546948
PCSlice5850.dat,19.540151266198485,0.8815130287138907
PCSlice5851.dat,19.87886234034182,0.898446606534685
PCSlice5852.dat,19.37071524692786,0.8781810068438327
PCSlice5853.dat,19.628752292690855,0.8817414767934646
PCSlice5854.dat,19.432118401697725,0.8997736437383321
PCSlice5855.dat,19.66755198871496,0.882428204808985
PCSlice5856.dat,20.53054148075786,0.9290675431887432
PCSlice5857.dat,20.61394559585207,0.9249478046692187
PCSlice5858.dat,21.979712560401467,0.9314419014621265
PCSlice5859.dat,20.583171808102513,0.934562081130602
PCSlice5860.dat,20.941160497853183,0.9433672476630748
PCSlice5861.dat,20.297608935452654,0.9205365594453352
PCSlice5862.dat,23.700328745895515,0.9591131219441631
PCSlice5863.dat,22.185965489875464,0.9354455356847424
PCSlice5864.dat,19.62558482332556,0.8891057012838406
PCSlice5865.dat,22.545117952869028,0.9460476150901063
PCSlice5866.dat,19.271445476584418,0.8978649545433208
PCSlice5867.dat,21.688035918146777,0.9354087534074798
PCSlice5868.dat,19.329016186745474,0.8625800727543824
PCSlice5869.dat,20.35239806181,0.9179468050241667
PCSlice5870.dat,18.241862827944708,0.8397452385825735
PCSlice5871.dat,20.758079044574256,0.9215991731538962
PCSlice5872.dat,19.311725982594158,0.8787324743101187
PCSlice5873.dat,19.191598159067023,0.8532574218586149
PCSlice5874.dat,22.32809179182354,0.9388422536988018
PCSlice5875.dat,18.50678296874004,0.8482460502716132
PCSlice5876.dat,21.28056609672878,0.9297243601230425
PCSlice5877.dat,19.785767053723802,0.8883850916147824
PCSlice5878.dat,19.473843484929905,0.8729238948181605
PCSlice5879.dat,19.44723749593468,0.8945923180035119
PCSlice5880.dat,20.01682331565359,0.899988780868131
PCSlice5881.dat,21.57216324408626,0.9359351788600483
PCSlice5882.dat,20.454483829954167,0.9180452490236218
PCSlice5883.dat,19.99483025030162,0.9109946067602896
PCSlice5884.dat,20.296871007820307,0.9055900588302701
PCSlice5885.dat,20.401884780381323,0.9101965892134039
PCSlice5886.dat,18.643461865651055,0.8742189661702149
PCSlice5887.dat,19.974375050386204,0.903747889289218
PCSlice5888.dat,20.674367637209162,0.9424482358953892
PCSlice5889.dat,22.879204225362688,0.9485496829934819
PCSlice5890.dat,20.206743863712468,0.9143677968880034
PCSlice5891.dat,19.55392880747058,0.8777248281470944
PCSlice5892.dat,20.848555711215106,0.923754053718177
PCSlice5893.dat,21.647417477782056,0.9360933660209869
PCSlice5894.dat,19.776959845261263,0.8898356142507001
PCSlice5895.dat,20.614086419608178,0.9214622330447433
PCSlice5896.dat,20.633058901751458,0.9200750779030834
PCSlice5897.dat,19.698772637509624,0.884917421582886
PCSlice5898.dat,19.293124686593615,0.8739186494883129
